timestamp,distance,speed,enhanced_speed,heart_rate,cadence,power,altitude,enhanced_altitude,position_lat,position_long,latitude_degrees,longitude_degrees
2026-02-08T22:26:29,0.51,1.005,1.005,0,0,0,0.0,0.0,426927456,1659936640,35.78464597463608,139.134281873703
2026-02-08T22:26:30,1.7,1.575,1.575,87,14,69,0.0,0.0,426927456,1659936384,35.78464597463608,139.13426041603088
2026-02-08T22:26:31,3.55,1.976,1.976,87,42,61,0.0,0.0,426927456,1659936256,35.78464597463608,139.13424968719482
2026-02-08T22:26:32,5.76,2.266,2.266,88,67,58,0.0,0.0,426927456,1659936000,35.78464597463608,139.1342282295227
2026-02-08T22:26:33,8.25,2.58,2.58,88,80,63,0.0,0.0,426927456,1659935616,35.78464597463608,139.13419604301453
2026-02-08T22:26:34,10.97,2.843,2.843,88,79,83,0.0,0.0,426927456,1659935360,35.78464597463608,139.1341745853424
2026-02-08T22:26:35,14.79,3.215,3.215,88,79,83,0.0,0.0,426927456,1659934592,35.78464597463608,139.13411021232605
2026-02-08T22:26:36,18.21,3.523,3.523,89,80,90,0.0,0.0,426927456,1659934464,35.78464597463608,139.13409948349
2026-02-08T22:26:37,21.93,3.776,3.776,89,79,91,0.0,0.0,426927456,1659933824,35.78464597463608,139.1340458393097
2026-02-08T22:26:38,25.65,3.995,3.995,89,79,91,0.0,0.0,426927456,1659933312,35.78464597463608,139.13400292396545
2026-02-08T22:26:39,30.01,4.217,4.217,90,78,91,0.0,0.0,426927456,1659932800,35.78464597463608,139.13396000862122
2026-02-08T22:26:40,34.25,4.428,4.428,90,78,91,0.0,0.0,426927456,1659932160,35.78464597463608,139.13390636444092
2026-02-08T22:26:41,38.87,4.592,4.592,91,77,91,0.0,0.0,426927456,1659931520,35.78464597463608,139.13385272026062
2026-02-08T22:26:42,43.51,4.774,4.774,91,77,91,0.0,0.0,426927456,1659930880,35.78464597463608,139.13379907608032
2026-02-08T22:26:43,48.43,4.928,4.928,91,78,92,0.0,0.0,426927456,1659930240,35.78464597463608,139.13374543190002
2026-02-08T22:26:44,53.43,5.08,5.08,91,78,93,0.0,0.0,426927456,1659929728,35.78464597463608,139.1337025165558
2026-02-08T22:26:45,58.65,5.233,5.233,91,78,93,0.0,0.0,426927456,1659928960,35.78464597463608,139.13363814353943
2026-02-08T22:26:46,63.99,5.36,5.36,91,78,94,0.0,0.0,426927456,1659928192,35.78464597463608,139.13357377052307
2026-02-08T22:26:47,69.08,5.498,5.498,91,78,94,0.0,0.0,426927456,1659927424,35.78464597463608,139.1335093975067
2026-02-08T22:26:48,74.6,5.619,5.619,91,78,94,0.0,0.0,426927456,1659926784,35.78464597463608,139.13345575332642
2026-02-08T22:26:49,80.61,5.74,5.74,91,78,94,0.0,0.0,426927456,1659926016,35.78464597463608,139.13339138031006
2026-02-08T22:26:50,86.53,5.848,5.848,91,78,94,0.0,0.0,426927456,1659925120,35.78464597463608,139.13331627845764
2026-02-08T22:26:51,92.2,5.946,5.946,91,78,94,0.0,0.0,426927456,1659924608,35.78464597463608,139.1332733631134
2026-02-08T22:26:52,98.18,6.044,6.044,90,76,94,0.0,0.0,426927456,1659923712,35.78464597463608,139.133198261261
2026-02-08T22:26:53,104.5,6.134,6.134,90,76,95,0.0,0.0,426927456,1659922944,35.78464597463608,139.13313388824463
2026-02-08T22:26:54,110.61,6.228,6.228,89,75,95,0.0,0.0,426927456,1659922048,35.78464597463608,139.1330587863922
2026-02-08T22:26:55,116.89,6.313,6.313,89,77,95,0.0,0.0,426927456,1659921280,35.78464597463608,139.13299441337585
2026-02-08T22:26:56,123.22,6.384,6.384,89,77,95,0.0,0.0,426927456,1659920384,35.78464597463608,139.13291931152344
2026-02-08T22:26:57,129.8,6.461,6.461,89,77,95,0.0,0.0,426927456,1659919488,35.78464597463608,139.13284420967102
2026-02-08T22:26:58,136.1,6.525,6.525,89,77,95,0.0,0.0,426927392,1659918720,35.78464061021805,139.13277983665466
2026-02-08T22:26:59,142.63,6.599,6.599,89,77,95,0.0,0.0,426927392,1659917824,35.78464061021805,139.13270473480225
2026-02-08T22:27:00,149.27,6.665,6.665,89,77,95,0.0,0.0,426927392,1659916928,35.78464061021805,139.13262963294983
